                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    159,                 1.0574,                0.53858,                 1.0165,                0.94328,                0.93006,                0.96632,                0.66414,                 1.1285,                0.44827,                 1.0329,               0.004786,               0.004786,               0.004786
                    160,                 1.0576,                0.54036,                 1.0161,                0.94398,                0.92861,                0.96622,                0.66389,                 1.1286,                0.44806,                 1.0328,               0.004753,               0.004753,               0.004753
                    161,                 1.0593,                0.54038,                 1.0164,                0.94254,                0.92986,                0.96609,                0.66359,                 1.1285,                 0.4477,                 1.0328,                0.00472,                0.00472,                0.00472
                    162,                  1.055,                0.54077,                  1.013,                0.94151,                0.93152,                0.96608,                0.66359,                 1.1288,                0.44759,                 1.0328,               0.004687,               0.004687,               0.004687
                    163,                 1.0548,                0.53878,                  1.016,                0.94081,                0.93153,                 0.9658,                0.66372,                 1.1286,                0.44729,                 1.0328,               0.004654,               0.004654,               0.004654
                    164,                 1.0569,                0.53798,                 1.0185,                0.94108,                0.93124,                0.96573,                0.66352,                  1.129,                0.44719,                 1.0329,               0.004621,               0.004621,               0.004621
                    165,                 1.0514,                0.53319,                 1.0157,                0.94124,                 0.9311,                 0.9657,                0.66325,                 1.1289,                0.44728,                 1.0329,               0.004588,               0.004588,               0.004588
                    166,                 1.0478,                 0.5329,                 1.0176,                0.94148,                0.93101,                0.96566,                0.66349,                 1.1292,                0.44709,                  1.033,               0.004555,               0.004555,               0.004555
                    167,                 1.0483,                0.53417,                 1.0146,                0.94208,                0.93023,                 0.9654,                0.66396,                 1.1294,                  0.447,                  1.033,               0.004522,               0.004522,               0.004522
                    168,                 1.0502,                0.53475,                 1.0152,                0.94189,                0.93072,                0.96564,                0.66398,                 1.1297,                0.44681,                  1.033,               0.004489,               0.004489,               0.004489
                    169,                 1.0517,                0.53458,                 1.0158,                0.94162,                0.93086,                 0.9657,                0.66415,                 1.1297,                0.44694,                  1.033,               0.004456,               0.004456,               0.004456
                    170,                 1.0481,                0.52944,                 1.0124,                0.94184,                0.93065,                0.96557,                0.66443,                   1.13,                0.44685,                 1.0331,               0.004423,               0.004423,               0.004423
                    171,                  1.049,                 0.5317,                  1.011,                0.94136,                0.93102,                0.96552,                0.66412,                 1.1302,                0.44688,                 1.0331,                0.00439,                0.00439,                0.00439
                    172,                 1.0409,                0.52824,                 1.0119,                0.94088,                0.93086,                0.96537,                0.66378,                   1.13,                0.44689,                  1.033,               0.004357,               0.004357,               0.004357
                    173,                  1.047,                0.53111,                  1.015,                0.94084,                0.93077,                0.96549,                0.66441,                 1.1304,                0.44675,                 1.0331,               0.004324,               0.004324,               0.004324
                    174,                 1.0454,                0.52902,                 1.0099,                0.94084,                0.93068,                0.96538,                0.66455,                 1.1306,                0.44686,                 1.0331,               0.004291,               0.004291,               0.004291
                    175,                 1.0459,                0.53195,                  1.013,                0.94091,                0.93052,                0.96529,                0.66465,                 1.1307,                0.44669,                  1.033,               0.004258,               0.004258,               0.004258
                    176,                 1.0455,                 0.5296,                 1.0076,                0.94352,                0.92862,                0.96527,                0.66445,                 1.1307,                0.44633,                  1.033,               0.004225,               0.004225,               0.004225
                    177,                 1.0427,                0.52969,                 1.0074,                0.94087,                0.93052,                0.96533,                0.66445,                 1.1309,                0.44624,                  1.033,               0.004192,               0.004192,               0.004192
                    178,                 1.0403,                0.52826,                 1.0067,                0.94299,                0.92904,                0.96526,                0.66453,                 1.1306,                0.44622,                 1.0329,               0.004159,               0.004159,               0.004159
                    179,                 1.0415,                0.52903,                  1.007,                0.94388,                0.92899,                0.96519,                0.66453,                 1.1306,                0.44595,                 1.0328,               0.004126,               0.004126,               0.004126
                    180,                 1.0401,                0.52938,                  1.007,                0.94552,                0.92786,                0.96525,                0.66438,                 1.1304,                0.44563,                 1.0328,               0.004093,               0.004093,               0.004093
                    181,                  1.043,                0.53012,                 1.0092,                0.94554,                0.92781,                0.96539,                0.66445,                 1.1301,                0.44552,                 1.0326,                0.00406,                0.00406,                0.00406
                    182,                 1.0425,                0.52816,                 1.0079,                0.94575,                0.92766,                0.96541,                0.66451,                 1.1301,                0.44536,                 1.0325,               0.004027,               0.004027,               0.004027
                    183,                 1.0402,                0.52619,                 1.0092,                0.94591,                0.92774,                 0.9653,                0.66432,                 1.1304,                0.44524,                 1.0325,               0.003994,               0.003994,               0.003994
                    184,                 1.0344,                0.52587,                 1.0059,                0.94605,                0.92748,                0.96521,                0.66419,                 1.1308,                0.44527,                 1.0326,               0.003961,               0.003961,               0.003961
                    185,                 1.0363,                0.52453,                 0.9999,                0.94591,                0.92742,                0.96519,                0.66448,                 1.1312,                0.44502,                 1.0326,               0.003928,               0.003928,               0.003928
                    186,                 1.0337,                0.52247,                 1.0036,                0.94576,                0.92637,                0.96505,                0.66445,                 1.1311,                0.44486,                 1.0326,               0.003895,               0.003895,               0.003895
                    187,                 1.0368,                0.52361,                 1.0071,                0.94619,                0.92687,                0.96497,                0.66453,                 1.1311,                 0.4449,                 1.0328,               0.003862,               0.003862,               0.003862
                    188,                 1.0302,                0.52151,                 1.0027,                 0.9455,                0.92693,                0.96494,                0.66444,                 1.1313,                  0.445,                 1.0327,               0.003829,               0.003829,               0.003829
                    189,                 1.0299,                0.52143,                 1.0061,                0.94478,                0.92687,                0.96493,                0.66455,                 1.1314,                0.44475,                 1.0327,               0.003796,               0.003796,               0.003796
                    190,                 1.0315,                0.52234,                 1.0048,                0.94448,                0.92751,                0.96501,                0.66504,                 1.1316,                0.44512,                 1.0327,               0.003763,               0.003763,               0.003763
                    191,                  1.033,                0.52433,                 1.0062,                0.94389,                0.92857,                0.96504,                0.66525,                 1.1318,                0.44492,                 1.0328,                0.00373,                0.00373,                0.00373
                    192,                 1.0221,                0.51611,                 1.0046,                0.94191,                0.93025,                0.96506,                0.66521,                 1.1317,                0.44503,                 1.0329,               0.003697,               0.003697,               0.003697
                    193,                 1.0339,                0.52325,                 1.0041,                0.94213,                 0.9303,                0.96497,                 0.6651,                  1.132,                0.44496,                 1.0329,               0.003664,               0.003664,               0.003664
                    194,                 1.0272,                0.51702,                 1.0033,                0.94267,                0.92967,                0.96486,                0.66489,                 1.1319,                 0.4448,                 1.0329,               0.003631,               0.003631,               0.003631
                    195,                 1.0266,                0.51954,                 1.0047,                0.94332,                0.92938,                0.96499,                0.66483,                 1.1318,                0.44432,                  1.033,               0.003598,               0.003598,               0.003598
                    196,                 1.0232,                0.51482,                 1.0033,                0.94343,                0.92912,                0.96493,                0.66505,                  1.132,                0.44451,                 1.0331,               0.003565,               0.003565,               0.003565
                    197,                 1.0265,                0.51591,                 1.0058,                0.94338,                0.92894,                0.96492,                0.66446,                 1.1323,                0.44491,                 1.0333,               0.003532,               0.003532,               0.003532
                    198,                 1.0206,                0.51719,                 1.0004,                0.94318,                0.92899,                0.96495,                0.66472,                 1.1323,                0.44492,                 1.0334,               0.003499,               0.003499,               0.003499
                    199,                 1.0226,                0.51814,                 1.0002,                0.94332,                0.92849,                0.96484,                0.66442,                 1.1327,                0.44512,                 1.0334,               0.003466,               0.003466,               0.003466
                    200,                 1.0196,                0.51469,                0.99967,                0.94398,                0.92849,                0.96485,                0.66471,                 1.1328,                 0.4453,                 1.0335,               0.003433,               0.003433,               0.003433
                    201,                 1.0188,                 0.5141,                 1.0017,                0.94402,                0.92859,                0.96496,                0.66512,                 1.1326,                 0.4454,                 1.0333,                 0.0034,                 0.0034,                 0.0034
                    202,                  1.014,                 0.5106,                0.99555,                0.94367,                0.92924,                0.96499,                0.66494,                 1.1331,                0.44541,                 1.0335,               0.003367,               0.003367,               0.003367
                    203,                 1.0154,                0.51131,                0.99848,                0.94217,                0.92966,                0.96506,                0.66508,                 1.1332,                0.44564,                 1.0335,               0.003334,               0.003334,               0.003334
                    204,                 1.0167,                0.51042,                0.99962,                0.94304,                0.92862,                0.96511,                0.66502,                 1.1333,                0.44541,                 1.0334,               0.003301,               0.003301,               0.003301
                    205,                 1.0143,                0.51022,                0.99804,                0.94354,                 0.9288,                0.96499,                0.66542,                 1.1332,                 0.4453,                 1.0333,               0.003268,               0.003268,               0.003268
                    206,                  1.013,                0.50798,                0.99563,                 0.9435,                0.92824,                0.96503,                0.66533,                 1.1333,                0.44494,                 1.0333,               0.003235,               0.003235,               0.003235
                    207,                 1.0127,                0.50937,                0.99581,                0.94414,                0.92789,                0.96516,                 0.6653,                 1.1333,                0.44482,                 1.0333,               0.003202,               0.003202,               0.003202
                    208,                 1.0088,                0.50609,                0.99469,                0.94348,                 0.9281,                0.96519,                0.66542,                 1.1332,                0.44502,                 1.0333,               0.003169,               0.003169,               0.003169
                    209,                 1.0098,                0.50725,                0.99618,                0.94208,                0.92874,                0.96517,                0.66537,                 1.1335,                0.44497,                 1.0332,               0.003136,               0.003136,               0.003136
                    210,                 1.0055,                0.50837,                0.99579,                0.94364,                0.92811,                0.96514,                0.66536,                 1.1335,                0.44477,                 1.0333,               0.003103,               0.003103,               0.003103
                    211,                 1.0062,                0.50575,                0.99331,                0.94394,                0.92801,                0.96526,                0.66522,                 1.1334,                0.44466,                 1.0333,                0.00307,                0.00307,                0.00307
                    212,                 1.0086,                0.50733,                 0.9956,                0.94334,                0.92833,                0.96523,                0.66549,                 1.1332,                 0.4441,                 1.0332,               0.003037,               0.003037,               0.003037
                    213,                 1.0063,                0.50435,                0.99367,                0.94333,                0.92905,                 0.9653,                0.66595,                 1.1333,                0.44404,                 1.0331,               0.003004,               0.003004,               0.003004
                    214,                 1.0042,                0.50367,                0.99185,                0.94301,                0.92914,                0.96536,                0.66611,                 1.1333,                0.44387,                 1.0331,               0.002971,               0.002971,               0.002971
                    215,                 1.0062,                 0.5062,                0.99568,                0.94344,                0.92866,                0.96527,                0.66616,                 1.1332,                 0.4436,                 1.0332,               0.002938,               0.002938,               0.002938
                    216,                 1.0054,                0.50376,                0.99172,                0.94356,                0.92825,                0.96527,                0.66591,                 1.1336,                0.44341,                 1.0332,               0.002905,               0.002905,               0.002905
                    217,                 1.0042,                0.50477,                0.99233,                0.94312,                0.92879,                0.96537,                0.66584,                 1.1337,                0.44337,                 1.0331,               0.002872,               0.002872,               0.002872
                    218,                 1.0004,                0.50052,                0.99229,                0.94319,                0.92882,                0.96531,                  0.666,                 1.1337,                0.44332,                 1.0331,               0.002839,               0.002839,               0.002839
                    219,                0.99925,                0.50172,                0.98956,                0.94303,                0.92875,                0.96538,                0.66647,                 1.1338,                0.44313,                 1.0331,               0.002806,               0.002806,               0.002806
                    220,                 1.0001,                0.50088,                0.99265,                0.94314,                0.92907,                0.96546,                0.66657,                 1.1338,                0.44303,                 1.0332,               0.002773,               0.002773,               0.002773
                    221,                0.99319,                0.49908,                0.99157,                0.94316,                0.92946,                0.96553,                0.66637,                  1.134,                0.44314,                 1.0333,                0.00274,                0.00274,                0.00274
                    222,                0.99716,                0.49889,                0.98974,                0.94326,                0.92941,                0.96555,                0.66631,                  1.134,                0.44273,                 1.0333,               0.002707,               0.002707,               0.002707
                    223,                0.99229,                0.49726,                 0.9891,                0.94343,                0.92885,                0.96526,                0.66614,                 1.1341,                0.44275,                 1.0334,               0.002674,               0.002674,               0.002674
                    224,                0.99218,                0.49734,                0.99115,                0.94372,                0.92886,                0.96531,                0.66618,                 1.1341,                0.44282,                 1.0335,               0.002641,               0.002641,               0.002641
                    225,                0.99637,                0.49754,                0.98863,                0.94375,                0.92864,                0.96515,                0.66599,                  1.134,                0.44271,                 1.0335,               0.002608,               0.002608,               0.002608
                    226,                0.99143,                0.49612,                0.98955,                0.94376,                0.92834,                 0.9651,                0.66597,                  1.134,                0.44293,                 1.0336,               0.002575,               0.002575,               0.002575
                    227,                0.98916,                0.49598,                0.98588,                0.94369,                0.92832,                0.96512,                 0.6656,                 1.1343,                0.44275,                 1.0336,               0.002542,               0.002542,               0.002542
                    228,                0.98899,                0.49718,                0.98721,                 0.9446,                0.92824,                  0.965,                0.66571,                 1.1343,                0.44286,                 1.0334,               0.002509,               0.002509,               0.002509
                    229,                0.98898,                 0.4929,                0.98661,                0.94473,                0.92837,                0.96508,                0.66594,                 1.1344,                0.44288,                 1.0334,               0.002476,               0.002476,               0.002476
                    230,                 0.9886,                 0.4943,                0.98707,                0.94441,                0.92837,                0.96501,                0.66628,                 1.1345,                0.44281,                 1.0333,               0.002443,               0.002443,               0.002443
                    231,                0.98303,                0.49209,                0.98572,                0.94381,                0.92837,                0.96502,                0.66622,                 1.1343,                0.44253,                 1.0333,                0.00241,                0.00241,                0.00241
                    232,                 0.9858,                0.49219,                0.98314,                0.94381,                0.92844,                0.96485,                0.66627,                 1.1346,                0.44245,                 1.0334,               0.002377,               0.002377,               0.002377
                    233,                0.98382,                0.49188,                0.98453,                0.94388,                0.92874,                0.96495,                0.66651,                 1.1349,                0.44272,                 1.0335,               0.002344,               0.002344,               0.002344
                    234,                0.98102,                0.49027,                0.98431,                0.94371,                0.92824,                0.96501,                0.66629,                  1.135,                0.44291,                 1.0334,               0.002311,               0.002311,               0.002311
                    235,                0.98659,                0.49215,                0.98388,                0.94408,                0.92798,                0.96492,                 0.6665,                 1.1352,                0.44282,                 1.0334,               0.002278,               0.002278,               0.002278
                    236,                0.97877,                0.48956,                0.98397,                 0.9451,                 0.9277,                0.96495,                0.66597,                 1.1354,                0.44256,                 1.0334,               0.002245,               0.002245,               0.002245
                    237,                 0.9846,                0.49246,                0.98387,                0.94546,                 0.9271,                0.96489,                0.66589,                 1.1354,                0.44289,                 1.0334,               0.002212,               0.002212,               0.002212
                    238,                0.97772,                0.48686,                0.98043,                0.94542,                0.92697,                  0.965,                0.66586,                 1.1357,                0.44277,                 1.0335,               0.002179,               0.002179,               0.002179
                    239,                0.97129,                0.48144,                0.97841,                0.94518,                0.92697,                 0.9651,                0.66602,                 1.1358,                0.44275,                 1.0336,               0.002146,               0.002146,               0.002146
                    240,                0.97638,                0.48965,                0.98119,                0.94454,                0.92763,                0.96487,                0.66586,                 1.1357,                0.44304,                 1.0336,               0.002113,               0.002113,               0.002113
                    241,                0.97544,                 0.4865,                0.98316,                0.94295,                 0.9281,                0.96456,                0.66577,                 1.1359,                0.44284,                 1.0336,                0.00208,                0.00208,                0.00208
                    242,                0.97269,                0.48281,                0.98064,                0.94357,                0.92848,                0.96476,                0.66598,                 1.1361,                0.44288,                 1.0336,               0.002047,               0.002047,               0.002047
                    243,                0.97521,                 0.4864,                0.98295,                0.94524,                0.92659,                0.96471,                0.66558,                  1.136,                  0.443,                 1.0336,               0.002014,               0.002014,               0.002014
                    244,                0.96941,                0.48351,                0.98107,                0.94142,                 0.9293,                0.96439,                0.66613,                  1.136,                0.44322,                 1.0337,               0.001981,               0.001981,               0.001981
                    245,                0.96942,                0.48113,                 0.9807,                0.94175,                 0.9287,                0.96437,                0.66641,                  1.136,                0.44316,                 1.0337,               0.001948,               0.001948,               0.001948
                    246,                0.96423,                0.48003,                0.97777,                 0.9418,                0.92911,                0.96434,                0.66617,                 1.1363,                0.44318,                 1.0338,               0.001915,               0.001915,               0.001915
                    247,                0.96545,                0.48023,                 0.9761,                0.94223,                0.92897,                0.96425,                0.66633,                 1.1364,                0.44309,                 1.0337,               0.001882,               0.001882,               0.001882
                    248,                0.96754,                0.48304,                0.97705,                0.94202,                0.92898,                0.96422,                0.66632,                 1.1367,                0.44341,                 1.0338,               0.001849,               0.001849,               0.001849
                    249,                0.96223,                0.47945,                0.97725,                0.94261,                0.92906,                0.96434,                0.66657,                 1.1369,                0.44345,                 1.0339,               0.001816,               0.001816,               0.001816
                    250,                0.96485,                0.48044,                0.97512,                0.94222,                0.92869,                0.96382,                0.66673,                 1.1369,                0.44339,                 1.0337,               0.001783,               0.001783,               0.001783
                    251,                0.96011,                0.47793,                 0.9768,                0.94186,                0.92859,                0.96358,                0.66689,                  1.137,                0.44347,                 1.0339,                0.00175,                0.00175,                0.00175
                    252,                0.96343,                0.47814,                0.97742,                0.94262,                0.92823,                0.96355,                0.66657,                 1.1371,                0.44352,                 1.0339,               0.001717,               0.001717,               0.001717
                    253,                0.96149,                0.48044,                0.97694,                0.94195,                0.92902,                0.96369,                0.66669,                 1.1372,                0.44337,                 1.0339,               0.001684,               0.001684,               0.001684
                    254,                0.96033,                0.47751,                0.97706,                0.94213,                0.92911,                0.96367,                0.66669,                 1.1372,                0.44357,                  1.034,               0.001651,               0.001651,               0.001651
                    255,                0.95649,                0.47541,                0.97613,                0.94327,                0.92798,                0.96354,                0.66651,                 1.1376,                0.44361,                  1.034,               0.001618,               0.001618,               0.001618
                    256,                0.95429,                0.47483,                0.97341,                0.94342,                0.92758,                0.96338,                0.66629,                 1.1378,                0.44368,                  1.034,               0.001585,               0.001585,               0.001585
                    257,                0.95359,                 0.4744,                0.97043,                0.94341,                0.92752,                0.96329,                0.66631,                 1.1379,                0.44394,                 1.0341,               0.001552,               0.001552,               0.001552
                    258,                0.95215,                 0.4723,                0.97098,                0.94339,                0.92844,                0.96316,                0.66618,                 1.1381,                0.44381,                 1.0339,               0.001519,               0.001519,               0.001519
                    259,                0.95127,                0.47056,                0.96815,                 0.9429,                0.92837,                0.96303,                 0.6661,                 1.1381,                0.44414,                 1.0337,               0.001486,               0.001486,               0.001486
                    260,                 0.9474,                0.47091,                0.96779,                0.94262,                0.92828,                0.96326,                0.66603,                 1.1382,                0.44387,                 1.0336,               0.001453,               0.001453,               0.001453
                    261,                0.95043,                0.46952,                0.97162,                0.94301,                0.92833,                0.96325,                0.66597,                 1.1381,                 0.4439,                 1.0335,                0.00142,                0.00142,                0.00142
                    262,                0.94762,                0.46894,                0.97093,                0.94317,                0.92575,                0.96318,                0.66595,                 1.1382,                0.44398,                 1.0335,               0.001387,               0.001387,               0.001387
                    263,                0.95205,                0.46938,                0.97156,                 0.9439,                0.92581,                 0.9631,                0.66602,                 1.1382,                0.44398,                 1.0335,               0.001354,               0.001354,               0.001354
                    264,                0.94587,                0.46653,                0.96614,                0.94428,                0.92485,                0.96302,                0.66569,                 1.1385,                0.44431,                 1.0335,               0.001321,               0.001321,               0.001321
                    265,                0.94204,                0.46698,                0.96833,                0.94378,                 0.9245,                0.96302,                0.66558,                 1.1386,                0.44442,                 1.0336,               0.001288,               0.001288,               0.001288
                    266,                0.94243,                0.46475,                0.96383,                0.94369,                0.92442,                0.96296,                 0.6652,                 1.1388,                0.44456,                 1.0335,               0.001255,               0.001255,               0.001255
                    267,                0.94043,                0.46324,                0.96591,                0.94416,                0.92446,                0.96299,                0.66503,                 1.1389,                0.44479,                 1.0335,               0.001222,               0.001222,               0.001222
                    268,                0.94291,                0.46534,                0.96435,                0.94328,                0.92545,                0.96293,                0.66517,                  1.139,                0.44478,                 1.0334,               0.001189,               0.001189,               0.001189
                    269,                0.93871,                0.46468,                0.96747,                0.94302,                 0.9256,                0.96296,                0.66517,                 1.1393,                0.44503,                 1.0335,               0.001156,               0.001156,               0.001156
                    270,                0.93552,                0.46095,                0.96698,                0.94428,                0.92419,                0.96283,                 0.6652,                 1.1393,                 0.4449,                 1.0336,               0.001123,               0.001123,               0.001123
                    271,                0.93507,                0.46155,                0.96352,                0.94427,                0.92422,                0.96282,                0.66496,                 1.1394,                0.44486,                 1.0335,                0.00109,                0.00109,                0.00109
                    272,                0.93834,                0.46234,                0.96386,                0.94454,                 0.9231,                0.96286,                0.66512,                 1.1396,                0.44483,                 1.0334,               0.001057,               0.001057,               0.001057
                    273,                0.93068,                0.45941,                0.96221,                0.94605,                0.92284,                0.96288,                0.66518,                 1.1397,                0.44474,                 1.0335,               0.001024,               0.001024,               0.001024
                    274,                0.93505,                0.46046,                0.96371,                0.94679,                0.92208,                0.96277,                0.66487,                 1.1401,                0.44485,                 1.0335,               0.000991,               0.000991,               0.000991
                    275,                0.93459,                0.45984,                0.96262,                0.94638,                0.92217,                0.96282,                0.66531,                 1.1401,                 0.4449,                 1.0334,               0.000958,               0.000958,               0.000958
                    276,                0.92783,                 0.4588,                0.96458,                 0.9464,                0.92222,                0.96283,                0.66539,                 1.1405,                0.44527,                 1.0336,               0.000925,               0.000925,               0.000925
                    277,                0.93165,                0.45757,                0.96082,                0.94534,                0.92239,                 0.9628,                0.66549,                 1.1406,                0.44553,                 1.0336,               0.000892,               0.000892,               0.000892
                    278,                0.92682,                0.45745,                0.96048,                0.94474,                0.92293,                0.96259,                0.66546,                  1.141,                 0.4453,                 1.0337,               0.000859,               0.000859,               0.000859
                    279,                0.92449,                0.45471,                 0.9605,                0.94474,                0.92245,                 0.9624,                0.66528,                 1.1411,                0.44522,                 1.0337,               0.000826,               0.000826,               0.000826
                    280,                0.93048,                0.45781,                0.96338,                0.94533,                0.92224,                0.96257,                0.66486,                 1.1414,                0.44567,                 1.0338,               0.000793,               0.000793,               0.000793
                    281,                0.92638,                 0.4543,                0.96326,                0.94527,                0.92217,                0.96234,                0.66491,                 1.1415,                0.44555,                 1.0338,                0.00076,                0.00076,                0.00076
                    282,                0.92173,                0.45462,                0.96083,                0.94526,                0.92234,                0.96235,                 0.6647,                 1.1416,                0.44552,                  1.034,               0.000727,               0.000727,               0.000727
                    283,                0.92187,                0.45292,                0.95898,                0.94546,                0.92231,                0.96235,                0.66458,                 1.1419,                0.44561,                 1.0342,               0.000694,               0.000694,               0.000694
                    284,                0.92587,                0.45405,                0.96054,                0.94599,                0.92228,                0.96227,                0.66422,                 1.1423,                0.44548,                 1.0343,               0.000661,               0.000661,               0.000661
                    285,                0.91866,                 0.4527,                0.95754,                 0.9458,                0.92249,                0.96217,                0.66476,                 1.1424,                0.44556,                 1.0343,               0.000628,               0.000628,               0.000628
                    286,                0.91835,                0.45167,                0.95749,                 0.9455,                0.92258,                0.96199,                 0.6648,                 1.1427,                0.44564,                 1.0345,               0.000595,               0.000595,               0.000595
                    287,                0.91588,                0.45019,                  0.957,                0.94528,                0.92183,                0.96209,                0.66475,                 1.1427,                0.44549,                 1.0345,               0.000562,               0.000562,               0.000562
                    288,                0.91414,                0.44896,                0.95908,                0.94525,                 0.9217,                0.96188,                0.66443,                  1.143,                0.44553,                 1.0346,               0.000529,               0.000529,               0.000529
                    289,                0.91598,                0.45056,                0.95524,                0.94527,                0.92168,                0.96177,                0.66468,                 1.1432,                0.44549,                 1.0347,               0.000496,               0.000496,               0.000496
                    290,                0.88272,                0.38105,                0.95186,                 0.9452,                0.92173,                 0.9617,                0.66397,                 1.1439,                0.44562,                 1.0349,               0.000463,               0.000463,               0.000463
                    291,                0.87133,                0.37467,                0.94676,                0.95165,                0.91615,                0.96159,                0.66392,                 1.1442,                0.44612,                 1.0352,                0.00043,                0.00043,                0.00043
                    292,                0.86454,                 0.3721,                0.94377,                0.95154,                0.91575,                0.96156,                0.66424,                 1.1446,                0.44614,                 1.0353,               0.000397,               0.000397,               0.000397
                    293,                 0.8638,                0.37163,                0.94281,                0.95135,                0.91539,                 0.9617,                0.66388,                 1.1447,                0.44625,                 1.0354,               0.000364,               0.000364,               0.000364
                    294,                0.85434,                0.36835,                0.93862,                0.95121,                0.91551,                0.96164,                0.66367,                 1.1451,                0.44616,                 1.0356,               0.000331,               0.000331,               0.000331
                    295,                0.85641,                0.36944,                0.93873,                0.95081,                0.91551,                0.96163,                0.66382,                 1.1453,                0.44625,                 1.0358,               0.000298,               0.000298,               0.000298
                    296,                0.85341,                0.36725,                 0.9402,                0.95074,                0.91552,                0.96157,                0.66378,                 1.1458,                0.44664,                  1.036,               0.000265,               0.000265,               0.000265
                    297,                0.84685,                0.36508,                0.93787,                0.95056,                0.91556,                0.96166,                0.66374,                 1.1462,                0.44673,                 1.0362,               0.000232,               0.000232,               0.000232
                    298,                0.85103,                0.36538,                 0.9373,                0.95066,                0.91505,                0.96175,                0.66373,                 1.1467,                0.44734,                 1.0364,               0.000199,               0.000199,               0.000199
                    299,                0.84587,                0.36245,                0.93598,                0.95067,                0.91519,                0.96171,                0.66424,                 1.1471,                0.44752,                 1.0366,               0.000166,               0.000166,               0.000166
